,co2,temp,humidity,pressure,gas_resistance,pm1_0,pm2_5,pm4_0,pm10_0,pnc_0_5,pnc_1_0,pnc_2_5,pnc_4_0,pnc_10_0,tps
[2026-05-08 02:33:01.633] ,434,25.69,33.31,100548.44,267223.38,6.73,7.11,7.11,7.11,47.19,53.49,53.68,53.69,53.7,0.4
[2026-05-08 02:33:06.652] ,433,25.69,33.33,100548.32,267014.34,6.63,7.01,7.01,7.01,46.5,52.7,52.89,52.9,52.91,0.4
[2026-05-08 02:33:11.658] ,431,25.72,33.34,100548.81,268484.53,6.41,6.78,6.78,6.78,44.98,50.98,51.16,51.17,51.18,0.4
[2026-05-08 02:33:16.672] ,432,25.71,33.32,100548.72,271258.28,6.12,6.47,6.47,6.47,42.92,48.65,48.82,48.83,48.83,0.4
[2026-05-08 02:33:21.684] ,431,25.75,33.32,100548.27,269544.62,6.46,6.83,6.83,6.83,45.32,51.37,51.55,51.56,51.56,0.4
[2026-05-08 02:33:26.701] ,432,25.75,33.31,100548.92,270184.69,6.58,6.95,6.95,6.95,46.14,52.3,52.49,52.5,52.5,0.4
[2026-05-08 02:33:31.716] ,431,25.8,33.31,100549.19,268907.56,6.62,7,7,7,46.42,52.61,52.8,52.81,52.82,0.39
[2026-05-08 02:33:36.731] ,430,25.8,33.27,100549.39,268062.81,6.3,6.66,6.66,6.66,44.18,50.08,50.26,50.27,50.27,0.39
[2026-05-08 02:33:41.741] ,431,25.82,33.24,100549.02,270827.81,6.12,6.47,6.47,6.47,42.96,48.69,48.87,48.88,48.88,0.4
[2026-05-08 02:33:46.755] ,430,25.8,33.21,100549.64,272123.31,6.36,6.73,6.73,6.73,44.64,50.6,50.78,50.79,50.79,0.4
[2026-05-08 02:33:51.770] ,429,25.79,33.21,100549.65,272340.44,6.38,6.75,6.75,6.75,44.77,50.75,50.93,50.94,50.95,0.4
[2026-05-08 02:33:56.784] ,427,25.76,33.21,100549.1,273650.47,6.42,6.79,6.79,6.79,45.05,51.06,51.25,51.26,51.26,0.4
[2026-05-08 02:34:01.789] ,429,25.78,33.22,100549.49,273212.38,6.34,6.7,6.7,6.7,44.47,50.4,50.58,50.59,50.6,0.41
[2026-05-08 02:34:06.804] ,429,25.67,33.23,100549.01,275862.06,6.4,6.76,6.76,6.76,44.87,50.86,51.05,51.06,51.06,0.4
[2026-05-08 02:34:11.821] ,427,25.65,33.31,100548.16,275194.84,6.56,6.94,6.94,6.94,46.02,52.17,52.35,52.36,52.37,0.4
[2026-05-08 02:34:16.829] ,428,25.61,33.35,100548.09,278109.72,6.56,6.94,6.94,6.94,46.03,52.17,52.36,52.37,52.37,0.39
[2026-05-08 02:34:21.839] ,428,25.63,33.4,100548.22,276981.34,6.62,7,7,7,46.46,52.67,52.86,52.87,52.87,0.4
[2026-05-08 02:34:26.851] ,425,25.63,33.43,100548.12,276085.19,6.52,6.89,6.89,6.89,45.73,51.84,52.02,52.03,52.04,0.4
[2026-05-08 02:34:31.871] ,425,25.69,33.46,100548.24,275862.06,6.62,7,7,7,46.45,52.66,52.84,52.85,52.86,0.4
[2026-05-08 02:34:36.881] ,427,25.69,33.41,100548.08,276532.53,6.54,6.91,6.91,6.91,45.87,51.99,52.18,52.19,52.19,0.4
[2026-05-08 02:34:41.892] ,426,25.73,33.38,100548.48,275416.91,6.46,6.83,6.83,6.83,45.33,51.38,51.57,51.58,51.58,0.39
[2026-05-08 02:34:46.907] ,426,25.74,33.35,100548.98,276532.53,6.45,6.82,6.82,6.82,45.27,51.31,51.5,51.51,51.51,0.4
[2026-05-08 02:34:51.920] ,426,25.72,33.33,100547.34,278791.19,6.56,6.94,6.94,6.94,46.05,52.2,52.39,52.4,52.4,0.4
[2026-05-08 02:34:56.937] ,425,25.78,33.35,100548.12,276085.19,6.61,6.99,6.99,6.99,46.4,52.6,52.79,52.8,52.8,0.39
[2026-05-08 02:35:01.951] ,424,25.8,33.29,100548.08,275639.31,6.6,6.98,6.98,6.98,46.28,52.46,52.64,52.66,52.66,0.39
[2026-05-08 02:35:06.961] ,427,25.84,33.25,100547.87,276756.75,6.46,6.83,6.83,6.83,45.29,51.34,51.52,51.53,51.54,0.4
[2026-05-08 02:35:11.977] ,426,25.85,33.2,100548.21,275639.31,6.46,6.83,6.83,6.83,45.31,51.36,51.54,51.55,51.56,0.4
[2026-05-08 02:35:16.995] ,423,25.91,33.17,100548.41,276981.34,6.46,6.83,6.83,6.83,45.34,51.39,51.58,51.59,51.59,0.4
[2026-05-08 02:35:22.001] ,425,25.93,33.12,100548.47,274530.84,6.44,6.81,6.81,6.81,45.21,51.25,51.43,51.44,51.45,0.4
[2026-05-08 02:35:27.022] ,423,25.92,33.07,100549,276308.69,6.55,6.93,6.93,6.93,45.97,52.1,52.29,52.3,52.3,0.4
[2026-05-08 02:35:32.037] ,423,25.96,33.05,100548.48,273870.03,6.26,6.62,6.62,6.62,43.91,49.77,49.95,49.96,49.96,0.4
[2026-05-08 02:35:37.042] ,423,25.98,33.01,100548.55,274973.16,5.84,6.18,6.18,6.18,41,46.48,46.64,46.65,46.65,0.4
[2026-05-08 02:35:42.063] ,422,25.98,32.97,100548.49,275194.84,5.66,5.99,5.99,5.99,39.73,45.03,45.19,45.2,45.21,0.4
[2026-05-08 02:35:47.072] ,420,26.01,32.94,100549.23,274530.84,5.54,5.86,5.86,5.86,38.86,44.04,44.2,44.21,44.21,0.4
[2026-05-08 02:35:52.087] ,420,26,32.92,100549.11,277883.31,5.87,6.21,6.21,6.21,41.18,46.68,46.84,46.85,46.86,0.4
[2026-05-08 02:35:57.102] ,420,26.01,32.9,100548.41,276308.69,6.26,6.62,6.62,6.62,43.93,49.8,49.97,49.98,49.99,0.41
[2026-05-08 02:36:02.111] ,419,26.02,32.89,100547.8,274751.81,6.31,6.67,6.67,6.67,44.25,50.15,50.33,50.34,50.35,0.4
[2026-05-08 02:36:07.128] ,420,26.02,32.88,100547.65,276085.19,6.32,6.69,6.69,6.69,44.37,50.3,50.48,50.49,50.49,0.4
[2026-05-08 02:36:12.141] ,421,25.97,32.88,100547.74,277657.28,6.44,6.81,6.81,6.81,45.18,51.21,51.4,51.41,51.41,0.4
[2026-05-08 02:36:17.149] ,421,25.94,32.91,100550.02,275639.31,6.44,6.81,6.81,6.81,45.2,51.24,51.42,51.43,51.43,0.4
[2026-05-08 02:36:22.164] ,420,25.88,32.94,100549.3,278563.66,6.13,6.48,6.48,6.48,43.02,48.77,48.94,48.95,48.95,0.4
[2026-05-08 02:36:27.179] ,421,25.88,32.99,100549.08,277431.59,6.08,6.43,6.43,6.43,42.67,48.37,48.54,48.55,48.56,0.4
[2026-05-08 02:36:32.192] ,421,25.83,32.99,100547.94,283185.84,6.16,6.51,6.51,6.51,43.19,48.96,49.13,49.14,49.15,0.4
[2026-05-08 02:36:37.205] ,420,25.82,33.04,100547.57,279475.97,6.19,6.55,6.55,6.55,43.43,49.23,49.4,49.41,49.42,0.39
[2026-05-08 02:36:42.221] ,419,25.85,33.06,100549.04,277431.59,6.08,6.43,6.43,6.43,42.69,48.39,48.56,48.57,48.57,0.4
[2026-05-08 02:36:47.231] ,420,25.85,33.07,100548.28,276085.19,5.83,6.16,6.16,6.16,40.89,46.34,46.51,46.52,46.52,0.4
[2026-05-08 02:36:52.241] ,419,25.85,33.06,100548.12,279705,5.75,6.08,6.08,6.08,40.33,45.72,45.88,45.89,45.89,0.4
[2026-05-08 02:36:57.261] ,421,25.91,33.05,100547.17,277206.28,5.63,5.96,5.96,5.96,39.53,44.81,44.97,44.98,44.98,0.39
[2026-05-08 02:37:02.279] ,423,25.93,33.03,100548.27,277883.31,5.69,6.01,6.01,6.01,39.9,45.23,45.39,45.4,45.4,0.39
[2026-05-08 02:37:07.290] ,422,25.98,33.01,100548.34,276308.69,5.85,6.18,6.18,6.18,41.02,46.5,46.66,46.67,46.68,0.39
[2026-05-08 02:37:12.303] ,421,26.01,32.97,100548.21,278563.66,5.91,6.25,6.25,6.25,41.48,47.01,47.18,47.19,47.2,0.39
[2026-05-08 02:37:17.319] ,422,26.03,32.91,100549.58,278791.19,5.8,6.13,6.13,6.13,40.67,46.1,46.26,46.27,46.27,0.39
[2026-05-08 02:37:22.337] ,422,25.95,32.87,100547.75,279475.97,5.6,5.92,5.92,5.92,39.3,44.55,44.71,44.71,44.72,0.38
[2026-05-08 02:37:27.352] ,422,25.98,32.89,100547.91,280394.31,5.71,6.03,6.03,6.03,40.04,45.38,45.55,45.56,45.56,0.39
[2026-05-08 02:37:32.359] ,423,25.99,32.89,100548.58,277883.31,5.81,6.14,6.14,6.14,40.75,46.19,46.35,46.36,46.37,0.39
[2026-05-08 02:37:37.382] ,425,25.99,32.89,100548.98,278336.5,5.85,6.18,6.18,6.18,41.03,46.51,46.67,46.68,46.69,0.39
[2026-05-08 02:37:42.391] ,424,26.03,32.87,100547.06,278563.66,5.77,6.1,6.1,6.1,40.47,45.87,46.04,46.05,46.05,0.39
[2026-05-08 02:37:47.405] ,427,26.01,32.83,100548.48,280624.84,5.89,6.23,6.23,6.23,41.31,46.83,46.99,47,47.01,0.39
[2026-05-08 02:37:52.421] ,424,25.96,32.84,100548.58,282015.97,6.04,6.39,6.39,6.39,42.38,48.04,48.21,48.22,48.23,0.39
[2026-05-08 02:37:57.433] ,424,25.96,32.85,100548.38,281318.69,5.92,6.27,6.27,6.27,41.57,47.12,47.28,47.29,47.3,0.39
[2026-05-08 02:38:02.450] ,424,25.98,32.87,100548.44,279247.34,6.21,6.56,6.56,6.56,43.54,49.36,49.53,49.54,49.55,0.39
[2026-05-08 02:38:07.461] ,424,25.97,32.89,100547.94,281783.16,6.38,6.74,6.74,6.74,44.75,50.72,50.9,50.91,50.92,0.39
[2026-05-08 02:38:12.471] ,422,25.91,32.91,100549.52,281550.72,6.03,6.37,6.37,6.37,42.27,47.92,48.09,48.1,48.1,0.39
[2026-05-08 02:38:17.493] ,424,25.86,32.94,100548.98,281783.16,6.24,6.6,6.6,6.6,43.78,49.63,49.8,49.81,49.82,0.39
[2026-05-08 02:38:22.499] ,424,25.83,32.98,100548.5,281783.16,6.53,6.91,6.91,6.91,45.82,51.94,52.13,52.14,52.14,0.39
[2026-05-08 02:38:27.511] ,424,25.81,33.02,100547.9,282951.09,6.31,6.68,6.68,6.68,44.3,50.21,50.39,50.4,50.41,0.39
[2026-05-08 02:38:32.533] ,426,25.81,33.07,100548.68,282015.97,6.37,6.73,6.73,6.73,44.68,50.65,50.83,50.84,50.84,0.39
[2026-05-08 02:38:37.543] ,426,25.81,33.09,100549.65,284840.06,6.52,6.9,6.9,6.9,45.78,51.89,52.07,52.08,52.09,0.39
[2026-05-08 02:38:42.553] ,427,25.76,33.1,100548.18,285554.94,6.45,6.82,6.82,6.82,45.26,51.3,51.48,51.49,51.5,0.39
[2026-05-08 02:38:47.571] ,427,25.78,33.15,100548.6,283892.44,6.27,6.63,6.63,6.63,44.01,49.89,50.06,50.07,50.08,0.39
[2026-05-08 02:38:52.587] ,427,25.79,33.14,100548.54,282015.97,6.23,6.58,6.58,6.58,43.68,49.51,49.69,49.7,49.7,0.39
[2026-05-08 02:38:57.597] ,429,25.81,33.16,100548.34,283656.5,6.33,6.69,6.69,6.69,44.42,50.35,50.53,50.54,50.54,0.39
[2026-05-08 02:39:02.612] ,430,25.84,33.14,100549.96,281318.69,6.42,6.79,6.79,6.79,45.07,51.08,51.26,51.27,51.28,0.4
[2026-05-08 02:39:07.621] ,431,25.88,33.12,100549.27,282015.97,6.47,6.85,6.85,6.85,45.42,51.49,51.67,51.68,51.68,0.4
[2026-05-08 02:39:12.642] ,432,25.93,33.08,100550.61,281783.16,6.16,6.51,6.51,6.51,43.21,48.98,49.15,49.16,49.17,0.4
[2026-05-08 02:39:17.651] ,430,25.96,33.04,100549.72,281318.69,5.93,6.27,6.27,6.27,41.62,47.18,47.35,47.36,47.36,0.39
[2026-05-08 02:39:22.671] ,429,25.93,33.02,100549.34,280164.16,5.99,6.34,6.34,6.34,42.04,47.66,47.83,47.84,47.84,0.39
[2026-05-08 02:39:27.684] ,429,25.91,33,100550.37,281087.03,5.89,6.23,6.23,6.23,41.32,46.84,47.01,47.02,47.02,0.39
[2026-05-08 02:39:32.701] ,431,25.92,33.02,100550.76,281087.03,5.87,6.21,6.21,6.21,41.18,46.68,46.84,46.85,46.86,0.39
[2026-05-08 02:39:37.714] ,431,25.93,33.02,100550.86,282482.75,6.23,6.59,6.59,6.59,43.74,49.58,49.76,49.77,49.77,0.39
[2026-05-08 02:39:42.723] ,431,25.93,33.01,100549.5,281318.69,6.62,7,7,7,46.42,52.62,52.8,52.81,52.82,0.39
[2026-05-08 02:39:47.738] ,432,25.94,33,100550.72,281550.72,6.64,7.02,7.02,7.02,46.61,52.83,53.02,53.03,53.03,0.39
[2026-05-08 02:39:52.761] ,433,26,32.98,100550.31,280624.84,6.58,6.96,6.96,6.96,46.18,52.34,52.53,52.54,52.55,0.4
[2026-05-08 02:39:57.770] ,433,26.03,32.95,100550.27,279475.97,6.15,6.5,6.5,6.5,43.11,48.87,49.04,49.05,49.06,0.39
[2026-05-08 02:40:02.782] ,432,26.04,32.89,100550.23,281318.69,5.7,6.02,6.02,6.02,39.97,45.31,45.47,45.48,45.48,0.39
[2026-05-08 02:40:07.802] ,429,25.97,32.87,100548.99,286273.41,5.71,6.04,6.04,6.04,40.05,45.4,45.56,45.57,45.58,0.39
[2026-05-08 02:40:12.812] ,430,25.97,32.88,100549.69,285077.94,5.89,6.23,6.23,6.23,41.31,46.82,46.99,47,47,0.39
[2026-05-08 02:40:17.827] ,429,25.93,32.91,100550.57,284128.75,5.94,6.29,6.29,6.29,41.7,47.27,47.44,47.45,47.45,0.39
[2026-05-08 02:40:22.842] ,432,25.93,32.92,100550.56,284602.56,5.8,6.13,6.13,6.13,40.66,46.09,46.26,46.26,46.27,0.39
[2026-05-08 02:40:27.861] ,432,25.89,32.94,100549.8,284365.47,5.86,6.19,6.19,6.19,41.09,46.58,46.74,46.75,46.76,0.39
[2026-05-08 02:40:32.873] ,430,25.93,32.98,100550.97,284365.47,6.08,6.43,6.43,6.43,42.68,48.38,48.56,48.57,48.57,0.39
[2026-05-08 02:40:37.884] ,428,25.93,33.01,100549.85,285077.94,6.27,6.63,6.63,6.63,43.98,49.85,50.03,50.04,50.04,0.39
[2026-05-08 02:40:42.895] ,428,25.92,33,100550.7,285554.94,6.02,6.37,6.37,6.37,42.26,47.9,48.07,48.08,48.08,0.39
[2026-05-08 02:40:47.916] ,427,25.85,33,100550.36,285077.94,6.12,6.47,6.47,6.47,42.92,48.65,48.83,48.84,48.84,0.39
[2026-05-08 02:40:52.930] ,427,25.83,33.02,100550.04,286995.53,6.02,6.36,6.36,6.36,42.2,47.84,48.01,48.02,48.02,0.4
[2026-05-08 02:40:57.940] ,428,25.85,33.05,100550.63,285316.25,6.36,6.73,6.73,6.73,44.63,50.59,50.77,50.78,50.79,0.4
[2026-05-08 02:41:02.962] ,426,25.85,33.06,100548.52,286995.53,6.5,6.87,6.87,6.87,45.58,51.66,51.85,51.86,51.86,0.4
[2026-05-08 02:41:07.973] ,427,25.88,33.06,100551.11,285794.03,6.77,7.16,7.16,7.16,47.53,53.87,54.06,54.08,54.08,0.39
[2026-05-08 02:41:12.981] ,428,25.92,33.04,100551.25,286513.72,6.65,7.03,7.03,7.03,46.66,52.89,53.07,53.08,53.09,0.39
[2026-05-08 02:41:17.996] ,429,25.95,32.99,100551.51,284840.06,6.5,6.87,6.87,6.87,45.59,51.68,51.87,51.88,51.88,0.39
[2026-05-08 02:41:23.011] ,428,25.97,32.95,100550.65,283892.44,6.71,7.09,7.09,7.09,47.07,53.35,53.54,53.56,53.56,0.39
[2026-05-08 02:41:28.031] ,430,25.98,32.9,100551.77,286273.41,6.75,7.13,7.13,7.13,47.33,53.65,53.85,53.86,53.86,0.39
[2026-05-08 02:41:33.041] ,430,25.98,32.86,100549.94,286033.53,6.55,6.93,6.93,6.93,45.94,52.08,52.26,52.28,52.28,0.39
[2026-05-08 02:41:38.057] ,430,25.94,32.86,100550.88,287721.28,6.68,7.06,7.06,7.06,46.87,53.13,53.32,53.33,53.33,0.38
[2026-05-08 02:41:43.071] ,429,25.96,32.88,100552.39,286033.53,6.69,7.07,7.07,7.07,46.91,53.18,53.37,53.38,53.38,0.38
[2026-05-08 02:41:48.081] ,430,25.97,32.89,100551.42,285554.94,6.51,6.89,6.89,6.89,45.7,51.8,51.99,52,52,0.38
[2026-05-08 02:41:53.101] ,432,25.99,32.86,100551.2,287478.94,6.36,6.73,6.73,6.73,44.65,50.61,50.79,50.8,50.81,0.39
[2026-05-08 02:41:58.109] ,433,26.01,32.85,100550.85,285316.25,6.03,6.38,6.38,6.38,42.3,47.94,48.11,48.12,48.13,0.38
[2026-05-08 02:42:03.123] ,433,26.01,32.83,100550.59,285554.94,5.84,6.18,6.18,6.18,40.98,46.45,46.61,46.62,46.63,0.38
[2026-05-08 02:42:08.141] ,434,25.98,32.82,100551.02,288207.16,6,6.35,6.35,6.35,42.1,47.73,47.9,47.91,47.91,0.38
[2026-05-08 02:42:13.150] ,433,25.94,32.84,100551.26,288450.72,6.35,6.71,6.71,6.71,44.54,50.49,50.67,50.68,50.68,0.39
[2026-05-08 02:42:18.171] ,434,25.92,32.88,100550.94,287964,6.75,7.13,7.13,7.13,47.34,53.66,53.85,53.86,53.86,0.39
[2026-05-08 02:42:23.181] ,435,25.91,32.88,100552.36,287721.28,6.8,7.19,7.19,7.19,47.68,54.04,54.24,54.25,54.25,0.39
[2026-05-08 02:42:28.194] ,434,25.89,32.92,100551.52,291654.81,6.63,7.01,7.01,7.01,46.54,52.75,52.94,52.95,52.95,0.39
[2026-05-08 02:42:33.211] ,434,25.8,32.96,100550.91,290661.38,6.45,6.82,6.82,6.82,45.28,51.32,51.51,51.52,51.52,0.39
[2026-05-08 02:42:38.232] ,434,25.8,33.02,100551.48,290414.06,6.39,6.76,6.76,6.76,44.82,50.8,50.98,50.99,51,0.39
[2026-05-08 02:42:43.241] ,432,25.72,33.09,100551.16,289674.69,6.09,6.44,6.44,6.44,42.75,48.46,48.63,48.64,48.65,0.39
[2026-05-08 02:42:48.262] ,434,25.74,33.16,100550.77,288207.16,5.97,6.31,6.31,6.31,41.88,47.47,47.64,47.65,47.66,0.39
[2026-05-08 02:42:53.271] ,433,25.71,33.19,100551.2,290909.09,6.07,6.42,6.42,6.42,42.6,48.29,48.47,48.48,48.48,0.39
[2026-05-08 02:42:58.286] ,432,25.72,33.22,100549.35,290661.38,5.92,6.26,6.26,6.26,41.54,47.08,47.25,47.26,47.26,0.39
[2026-05-08 02:43:03.302] ,430,25.7,33.23,100551.3,291904.22,5.78,6.11,6.11,6.11,40.53,45.94,46.11,46.12,46.12,0.39
[2026-05-08 02:43:08.322] ,432,25.71,33.26,100549.93,290661.38,6.15,6.5,6.5,6.5,43.15,48.92,49.09,49.1,49.1,0.39
[2026-05-08 02:43:13.331] ,432,25.74,33.25,100551.66,290909.09,6.3,6.67,6.67,6.67,44.23,50.14,50.32,50.33,50.33,0.39
[2026-05-08 02:43:18.344] ,432,25.74,33.24,100550.92,292655.03,6.22,6.57,6.57,6.57,43.62,49.44,49.62,49.63,49.63,0.39
[2026-05-08 02:43:23.355] ,432,25.77,33.21,100552,291654.81,6.12,6.47,6.47,6.47,42.95,48.68,48.85,48.86,48.87,0.39
[2026-05-08 02:43:28.371] ,430,25.8,33.17,100552.65,292655.03,6.02,6.37,6.37,6.37,42.25,47.89,48.06,48.07,48.08,0.39
[2026-05-08 02:43:33.391] ,430,25.81,33.15,100552.38,291157.25,5.89,6.22,6.22,6.22,41.29,46.81,46.97,46.98,46.99,0.39
[2026-05-08 02:43:38.402] ,428,25.84,33.15,100551.8,291405.81,5.74,6.07,6.07,6.07,40.27,45.65,45.81,45.82,45.83,0.4
[2026-05-08 02:43:43.420] ,429,25.85,33.1,100551.26,290167.19,5.82,6.15,6.15,6.15,40.81,46.26,46.42,46.43,46.44,0.4
[2026-05-08 02:43:48.428] ,430,25.82,33.06,100551.35,292154.06,5.85,6.19,6.19,6.19,41.04,46.52,46.69,46.7,46.7,0.4
[2026-05-08 02:43:53.441] ,428,25.81,33.07,100551.55,290909.09,6.13,6.48,6.48,6.48,43,48.74,48.92,48.93,48.93,0.4
[2026-05-08 02:43:58.461] ,426,25.82,33.06,100551.8,290167.19,6.13,6.48,6.48,6.48,43,48.74,48.92,48.93,48.93,0.41
[2026-05-08 02:44:03.471] ,426,25.84,33.06,100553.35,291654.81,6.12,6.47,6.47,6.47,42.95,48.68,48.86,48.87,48.87,0.41
[2026-05-08 02:44:08.488] ,428,25.83,33.03,100552.23,291654.81,6.17,6.52,6.52,6.52,43.28,49.06,49.23,49.24,49.25,0.41
[2026-05-08 02:44:13.501] ,427,25.81,33.07,100551.49,290909.09,5.91,6.25,6.25,6.25,41.48,47.02,47.18,47.19,47.2,0.41
[2026-05-08 02:44:18.511] ,428,25.82,33.08,100552.75,291405.81,5.79,6.13,6.13,6.13,40.65,46.08,46.24,46.25,46.26,0.41
[2026-05-08 02:44:23.535] ,428,25.83,33.1,100552.71,290167.19,5.7,6.03,6.03,6.03,39.99,45.33,45.49,45.5,45.5,0.41
[2026-05-08 02:44:28.541] ,428,25.85,33.08,100552.8,291405.81,5.71,6.04,6.04,6.04,40.08,45.43,45.59,45.6,45.6,0.41
[2026-05-08 02:44:33.561] ,428,25.88,33.05,100553.33,290167.19,5.99,6.33,6.33,6.33,42.01,47.62,47.79,47.8,47.8,0.41
[2026-05-08 02:44:38.572] ,428,25.9,33.04,100552.4,291157.25,5.94,6.29,6.29,6.29,41.7,47.27,47.44,47.45,47.45,0.4
[2026-05-08 02:44:43.591] ,429,25.92,32.97,100552.84,289674.69,5.96,6.31,6.31,6.31,41.83,47.42,47.59,47.6,47.6,0.4
[2026-05-08 02:44:48.603] ,430,25.95,32.95,100553.94,290167.19,6.13,6.48,6.48,6.48,42.98,48.72,48.9,48.91,48.91,0.4
[2026-05-08 02:44:53.611] ,431,25.96,32.93,100552.61,290167.19,6.39,6.75,6.75,6.75,44.8,50.78,50.96,50.98,50.98,0.41
[2026-05-08 02:44:58.623] ,431,25.98,32.89,100552.81,291405.81,6.52,6.9,6.9,6.9,45.77,51.89,52.07,52.08,52.09,0.4
[2026-05-08 02:45:03.642] ,431,25.93,32.89,100551.56,291654.81,6.54,6.92,6.92,6.92,45.91,52.04,52.23,52.24,52.25,0.4
[2026-05-08 02:45:08.653] ,431,25.94,32.9,100553.01,290167.19,6.34,6.71,6.71,6.71,44.51,50.46,50.64,50.65,50.65,0.4
[2026-05-08 02:45:13.671] ,431,25.94,32.89,100551.23,288450.72,6.22,6.58,6.58,6.58,43.64,49.47,49.65,49.66,49.66,0.4
[2026-05-08 02:45:18.681] ,431,25.92,32.91,100552.3,288939.06,6.08,6.43,6.43,6.43,42.69,48.39,48.56,48.57,48.58,0.4
[2026-05-08 02:45:23.691] ,431,25.88,32.95,100551.42,289920.72,6.09,6.44,6.44,6.44,42.71,48.41,48.59,48.6,48.6,0.4
[2026-05-08 02:45:28.716] ,432,25.83,33.02,100551.3,292655.03,6.25,6.61,6.61,6.61,43.85,49.71,49.88,49.89,49.9,0.4
[2026-05-08 02:45:33.726] ,430,25.8,33.07,100553.06,294168.34,6.47,6.84,6.84,6.84,45.36,51.42,51.6,51.61,51.62,0.39
[2026-05-08 02:45:38.741] ,429,25.81,33.12,100550.91,292404.34,6.74,7.13,7.13,7.13,47.3,53.62,53.81,53.82,53.82,0.39
[2026-05-08 02:45:43.751] ,430,25.83,33.14,100551.45,291157.25,6.76,7.15,7.15,7.15,47.45,53.78,53.98,53.99,53.99,0.39
[2026-05-08 02:45:48.761] ,431,25.76,33.16,100551.99,294422.09,6.56,6.93,6.93,6.93,46,52.14,52.33,52.34,52.34,0.39
[2026-05-08 02:45:53.781] ,432,25.72,33.17,100551.1,292906.19,6.55,6.93,6.93,6.93,45.96,52.1,52.28,52.29,52.3,0.39
[2026-05-08 02:45:58.794] ,432,25.76,33.22,100551.12,291157.25,7,7.4,7.4,7.4,49.13,55.69,55.89,55.9,55.9,0.4
[2026-05-08 02:46:03.801] ,430,25.75,33.21,100552.15,291654.81,7.32,7.74,7.74,7.74,51.37,58.22,58.43,58.44,58.45,0.4
[2026-05-08 02:46:08.815] ,429,25.72,33.23,100549.63,291405.81,7.25,7.67,7.67,7.67,50.89,57.69,57.89,57.9,57.91,0.4
[2026-05-08 02:46:13.831] ,430,25.67,33.27,100550.55,293157.75,7.01,7.41,7.41,7.41,49.16,55.72,55.92,55.93,55.94,0.4
[2026-05-08 02:46:18.842] ,430,25.68,33.3,100550.48,293157.75,7.03,7.43,7.43,7.43,49.29,55.87,56.07,56.08,56.08,0.4
[2026-05-08 02:46:23.856] ,430,25.71,33.32,100549.21,293157.75,7.05,7.45,7.45,7.45,49.44,56.04,56.24,56.25,56.26,0.39
[2026-05-08 02:46:28.867] ,431,25.68,33.31,100549.48,292906.19,6.98,7.38,7.38,7.38,48.94,55.48,55.68,55.69,55.69,0.39
[2026-05-08 02:46:33.887] ,429,25.69,33.33,100551.23,293157.75,6.8,7.19,7.19,7.19,47.7,54.07,54.26,54.27,54.28,0.39
[2026-05-08 02:46:38.902] ,431,25.67,33.33,100549.98,296467.88,6.6,6.98,6.98,6.98,46.31,52.5,52.68,52.69,52.7,0.4
[2026-05-08 02:46:43.908] ,431,25.62,33.35,100549.23,295185.94,6.33,6.69,6.69,6.69,44.41,50.34,50.52,50.53,50.53,0.4
[2026-05-08 02:46:48.925] ,431,25.61,33.39,100549.54,295697.38,6.17,6.53,6.53,6.53,43.3,49.09,49.26,49.27,49.28,0.4
[2026-05-08 02:46:53.938] ,430,25.62,33.41,100549.26,293662.19,6.35,6.72,6.72,6.72,44.58,50.53,50.71,50.72,50.72,0.4
[2026-05-08 02:46:58.954] ,432,25.63,33.41,100550.16,294930.88,6.49,6.87,6.87,6.87,45.55,51.63,51.82,51.83,51.83,0.4
[2026-05-08 02:47:03.972] ,431,25.64,33.42,100548.92,295953.75,6.76,7.15,7.15,7.15,47.45,53.78,53.97,53.99,53.99,0.4
[2026-05-08 02:47:08.983] ,429,25.63,33.41,100549.37,294676.25,6.94,7.34,7.34,7.34,48.68,55.19,55.38,55.39,55.4,0.39
[2026-05-08 02:47:13.999] ,432,25.65,33.43,100549.88,294930.88,6.93,7.33,7.33,7.33,48.61,55.1,55.29,55.3,55.31,0.39
[2026-05-08 02:47:19.005] ,434,25.67,33.42,100551.5,294422.09,6.7,7.09,7.09,7.09,47.01,53.29,53.48,53.49,53.49,0.4
[2026-05-08 02:47:24.021] ,433,25.7,33.42,100549.05,294168.34,6.58,6.96,6.96,6.96,46.16,52.32,52.5,52.51,52.52,0.4
[2026-05-08 02:47:29.041] ,433,25.67,33.41,100551.03,294422.09,6.28,6.64,6.64,6.64,44.08,49.97,50.15,50.16,50.16,0.4
[2026-05-08 02:47:34.050] ,433,25.71,33.41,100549.01,294168.34,6.03,6.38,6.38,6.38,42.3,47.95,48.12,48.13,48.13,0.4
[2026-05-08 02:47:39.061] ,431,25.69,33.39,100549.83,295185.94,5.71,6.04,6.04,6.04,40.08,45.43,45.6,45.61,45.61,0.4
[2026-05-08 02:47:44.081] ,433,25.72,33.39,100549.86,294676.25,5.51,5.83,5.83,5.83,38.67,43.84,43.99,44,44.01,0.4
[2026-05-08 02:47:49.095] ,433,25.69,33.36,100550.27,298020.97,5.34,5.65,5.65,5.65,37.49,42.5,42.65,42.66,42.66,0.39
[2026-05-08 02:47:54.110] ,434,25.65,33.37,100549.62,297760.97,5.34,5.65,5.65,5.65,37.45,42.45,42.61,42.61,42.62,0.39
